,tweet,label
316,"""@user: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &#128557;",0
317,"""@user: @user is bored supposed to be cute, you faggot?"" Sometimes",1
318,"""@user: One mans trash &#128686; is another mans treasure &#127942;""",0
319,"""@user: I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype",0
320,"""@user: @user lassen cc , the coach wants me"" i feel it youll get more my nig no doubt",1
321,"""@user: god teeth , gold chain
white bitches , cocaine""",0
322,"""@user: Its me hoe, its me hoe&#128129;"" shhhhh",0
323,"""@user: In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe.",0
324,"""@user: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie",0
325,"""@user: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!",0
326,"""@user: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha",0
327,"""@user: @user yall both gimped up??"" Ain't tht a bitch huh lol",0
328,"""@user: ""@user: Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof",0
329,"""@user: oh my god I love Victoria Mitchell"" all my bitches love me",0
330,"""@user: That long distance shit wack I knew the bitch was cheating""- uh oh",0
331,"""@user: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh",0
332,"""@user: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine""",0
333,"""@user: Roses are red and violets are blue and niggers are black, you know that's true."" @user",0
334,"""@user: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @user",0
335,"""@user: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded",0
336,"""@user: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby",0
337,"""@user: @user @user I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*",0
338,"""@user: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;",0
339,"""@user: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*",0
340,"""@user: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah",0
341,"""@user: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl""",0
342,"""@user: You can call me Fireman cause I turn the hoes on.""",0
343,"""@user: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God",0
344,"""@user: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that",0
345,"""@user: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?",0
346,"""@user: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P""",0
347,"""@user: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon",0
348,"""@user: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg""",0
349,"""@user: loud bitches annoy me""",0
350,"""@user: Eventually every bitch turns into that hoe."" # Truuu",0
351,"""@user: ""@user: ""@user: I swear if oomf try talking to me tomorrow.."" @"" @user"" pussy",0
352,"""@user: You bitches be pretending to be TF crazy.."" You ain't never lied...",0
353,"""@user: @user k bye hoe"" um bye ..",0
354,"""@user: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!",1
355,"""@user: ima keep on giving these pussy ass niggas ah reason to hate !""",0
356,"""@user: Photo: http://t.co/CxRs5BVhPw"" he is in sole heaven",0
357,"""@user: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa",1
358,"""@user: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;",0
359,"""@user: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;",0
360,"""@user: Fuck wit us and then we tweakin hoe"" shmurda!",0
361,"""@user: We actin like it's the 7th day @user http://t.co/s9gMtEvpaT""
&#128123;spook",0
362,"""@user: I'll break that lil bitch neck and won't even feel sorry about it"" Savage",0
363,"""@user: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies",0
364,"""@user: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",0
365,"""@user: I can turn yo bitch into a eaterrrrrrrrr""",0
366,"""@user: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn",0
367,"""@user: &#8220;@user: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard",0
368,"""@user: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend.",0
369,"""@user: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao",0
370,"""@user: Facts ""@user: Only the dudes with hoes say they don't got hoes&#8221;"" @user",0
371,"""@user: I'm rea start smacking bitches period !"" Bluffin at its best",0
372,"""@user: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:",0
373,"""@user: One of us is on drugs, and its me but you're still wrong &#128514; @user"" hahahahahahah im a bitch sometimes (:",0
374,"""@user: I'm feeling pretty fuckin ghetto"" Smh",0
375,"""@user: ""@user: ""@user: ""@user: @user swears I'm #1 man"" easily"" easily"" behind Austin"" nip?",0
376,"""@user: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah",0
377,"""@user: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography",0
378,"""@user: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)",0
379,"""@user: @user I'm about to cool faggot chill"" tf is cool nigga",0
380,"""@user: @user I'm so sure bitch"" frfr tf",0
381,"""@user: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet.",0
382,"""@user: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD",0
383,"""@user: Grudges are for weirdos""and bitches",0
384,"""@user: I told Mariam to but cigarettes for her birthday""

You also called me trash rn",0
385,"""@user: @user brownies tonight"" what kind?!?!",0
386,"""@user: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol",0
387,"""@user: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!",0
388,"""@user: using y=mx+b to find the slope of that ass""",0
389,"""@user: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it",0
390,"""@user: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear",0
391,"""@user: Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah",0
392,"""@user: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too.",0
393,"""@user: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;""",0
394,"""@user: &#8220;@user: So hot!! RT @user: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker",0
395,"""@user: &#8220;@user: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is""",0
396,"""@user: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo",0
397,"""@user: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks",0
398,"""@user: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii.....",0
399,"""@user: ""@user: @user yasss""

*trys new things with bestfriend*""

*bitch who do you love*",0
400,"""@user: Dude remember this wop video? @user http://t.co/P3HEuBOQBu"" OMG WHERE DID YOU FIND THAT",0
401,"""@user: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout.",0
402,"""@user: RAWR!! RT @user: ""My"" sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz"" sexy scally woof woof",0
403,"""@user: Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;",0
404,"""@user: @user if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha",0
405,"""@user: Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;",0
406,"""@user: Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches""",0
407,"""@user: #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there",0
408,"""@user: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!",0
409,"""@user: http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies",0
411,"""@user: Hi bitch 
No bitch
Bye bitch"" http://t.co/RbcRXMRtQP",0
412,"""@user: does he look like a bitch?"" @user",0
413,"""@user: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;""&#58399;&#58399;&#58399;&#58399;",0
414,"""@user: can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*",0
415,"""@user: ""@user: ""@user: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker.",0
416,"""@user: These newly gay bitches don't kno how shit works""",0
417,"""@user: When a bitch don't want a real job they just become strippers lol"" lol.",0
418,"""@user: Awww Meat Meat In His Feelins""i ainn n my feelings bitch",0
419,"""@user: I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;",0
420,"""@user: Baby albino &#128034; http://t.co/2tYTQJ3fec"" @user",0
421,"""@user: these hoes ain't loyal.""",0
422,"""@user: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",0
423,"""@user: I made that bitch lunch. @user"" Bitches love lunch.",0
424,"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;",0
425,"""A pussy a day keeps the devil away"" -@user",0
426,"""Ain't that about a bitch""... What does that mean?",0
427,"""All these bitches want a baby, I don't want no children.""",0
428,"""And bitch you must be lost"" &#128514;&#128514;",0
429,"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do",0
430,"""Bae"" sounds like such a ghetto word. Use something else",0
431,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",0
432,"""Bleed out hoe!!!"" -Alexa",0
433,"""Boolin' in the bando wit a few bitches""",0
434,"""Brownies for my brownie"" I love this movie. &#128517;",0
435,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday",0
436,"""By the way we do punch bitches.""",0
437,"""Caesar is home"" RT @user: &#8220;@user: https://t.co/mw5KAojKXB""theres so much this bitch looks like. Lets start with ape shit&#8221;&#128557;&#128557;""",0
438,"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https://t.co/38GZ1jerPS",0
439,"""Dad say hi to my snapchat"" 
Dad ""&#9996;&#65039;&#9996;&#65039; duces bitch"" &#128514;&#128514;&#128553;&#128553;",0
440,"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes""",0
441,"""Don't know no ugly bitches! Don't know no broke niggas!""--@user",0
442,"""Don't make me make you fall in live with a nigga like meee..."" The birds 1&amp;2 are my favorite songs by Weeknd",0
443,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch.""",1
444,"""Don't you ever give my pussy away. You keep it tight, alright?""",0
445,"""Dropped a stack cause bitch I'm ON"".
-@user 
Song called ""Dope"".
Download the mixtape here: http://t.co/LaCZ1e6TG7",0
446,"""Dumb bitches do dumb things""",0
447,"""Eat the pussy like a real nigga hungry""",0
448,"""Eff it. Let's go after the cripple."" http://t.co/kSaMx1JPfV",0
449,"""Everything look better with a bitch next to it""",0
450,"""Facto @user: Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf""",0
451,"""For every bad bitch there is a nigga tired of fucking her""",0
452,"""Foreign chick, no lie.. Man that bitch Beautiful""",0
453,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A",0
454,"""Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku""",0
455,"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T",0
456,"""Get me that shit bitch you is fine bear""",0
457,"""Get your ass back to Detroit ya fuckin' wigger!""",0
458,"""Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe""",0
460,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",0
461,"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?""",0
462,"""He a bitch for hitting that hoe"" &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",0
463,"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus",0
464,"""He wanna be my nigga, but I'm just trinna be his savings account &#128553;"" &#128514;&#128557;&#128514;&#128557; omg imma funny ass bitch man, but that's Real Shit &#128175;",0
465,"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone",0
466,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays",1
467,"""Hey pussy you still there?""",0
468,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx",0
469,"""How hotter than is it?"" ""A bitch.""",0
470,"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em""",0
