,Unnamed: 0,id,label,cleaned_tweet,cleaned_emoji_tweet
2206,2206,2207,0,#bihday #cupcakes #popa #gifts amp; gear pop divan #bihday #cupcakes,#bihday #cupcakes #popa #gifts amp; gear pop divan #bihday #cupcakes
2207,2207,2208,0,enjoy musicbut #sad understand lyric,enjoy musicbut #sad understand lyric
2208,2208,2209,0,wishing #queenat #glorious #bihday #soroptimist #sisters #worldwide 🎉🎉🎂🎉🎉,wishing #queenat #glorious #bihday #soroptimist #sisters #worldwide :party_popper::party_popper::birthday_cake::party_popper::party_popper:
2209,2209,2210,0,two sleeps #sitgesgaypride boys 😍🎉,two sleeps #sitgesgaypride boys :smiling_face_with_heart-eyes::party_popper:
2210,2210,2211,0,one today! believe midday #timeflies,one today! believe midday #timeflies
2211,2211,2212,0,hate face truth always going second #quotes #latenights ness #crying,hate face truth always going second #quotes #latenights ness #crying
2212,2212,2213,0,dinner #starbuck #brotherhood #blessed #saturdaynight #jakaa #indonesia…,dinner #starbuck #brotherhood #blessed #saturdaynight #jakaa #indonesia…
2213,2213,2214,0,victorious #i_am #positive #affirmation,victorious #i_am #positive #affirmation
2214,2214,2215,0,"hard take ""national security"" seriously moore ""i'm racism"" topped w muslin ban","hard take ""national security"" seriously moore ""i'm racism"" topped w muslin ban"
2215,2215,2216,0,"#nowplaying ""no limit"" usher #usher #goodmorning #monday #nolimit #divinginstilettosfirst","#nowplaying ""no limit"" usher #usher #goodmorning #monday #nolimit #divinginstilettosfirst"
2216,2216,2217,0,makes ! least they bit happier #meow seen …,makes ! least they bit happier #meow seen …
2217,2217,2218,0,lose get butt he things go way!,lose get butt he things go way!
2218,2218,2219,0,everything ☀️🌊! #family #weekend #life #lifeisgood #beach #ericeira #moda …,everything :sun::water_wave:! #family #weekend #life #lifeisgood #beach #ericeira #moda …
2219,2219,2220,0,oitnb today shift staying nights tomorrow life? u dis #oitnb,oitnb today shift staying nights tomorrow life? u dis #oitnb
2220,2220,2221,0,excellent final holiday year booked august right latvia! home best nouveau architecture,excellent final holiday year booked august right latvia! home best nouveau architecture
2221,2221,2222,0,zenger bring back sang,zenger bring back sang
2222,2222,2223,0,vfiestarintl linstagram 🌸🍦👭🍨🌸 #present #linzy #fiestar #goodmorning,vfiestarintl linstagram :cherry_blossom::soft_ice_cream::women_holding_hands::ice_cream::cherry_blossom: #present #linzy #fiestar #goodmorning
2223,2223,2224,0,horrid cloud computing amp; work? - | #me | | #wordpress,horrid cloud computing amp; work? - | #me | | #wordpress
2224,2224,2225,0,#arianagrandedrawing attack bull game really think head empty around city each,#arianagrandedrawing attack bull game really think head empty around city each
2225,2225,2226,0,early #bday #rapflashback #gemini #hiphop #california #westcoast,early #bday #rapflashback #gemini #hiphop #california #westcoast
2226,2226,2227,0,nothing going change society intestinal fortune anything,nothing going change society intestinal fortune anything
2227,2227,2228,0,finish doctor go 😄,finish doctor go :grinning_face_with_smiling_eyes:
2228,2228,2229,0,well christian gimmie' passing watch video lost believe true,well christian gimmie' passing watch video lost believe true
2229,2229,2230,0,assalam-o-alaikum everyone month armada blessing month #ramadan,assalam-o-alaikum everyone month armada blessing month #ramadan
2230,2230,2231,0,happy work conference right' midst leads culture-of-development organizations #work #mindset,happy work conference right' midst leads culture-of-development organizations #work #mindset
2231,2231,2232,0,munching things;it; 😡 #ihateschool,munching things;it; :enraged_face: #ihateschool
2232,2232,2233,0,holy bad liar batman! need lessons idol #unethical,holy bad liar batman! need lessons idol #unethical
2233,2233,2234,0,hey #carmelvalley! come #shopsmall us every day better #steaks hour,hey #carmelvalley! come #shopsmall us every day better #steaks hour
2234,2234,2235,0,beautiful sunday morning fathersday money,beautiful sunday morning fathersday money
2235,2235,2236,0,left people become less human 💔,left people become less human :broken_heart:
2236,2236,2237,1,travelled #canucks game sad disappointed #oiler fan sad cheer team,travelled #canucks game sad disappointed #oiler fan sad cheer team
2237,2237,2238,0,weeks time i'll getting ready date weekend #love #romance diam previously named twitter x,weeks time i'll getting ready date weekend #love #romance diam previously named twitter x
2238,2238,2239,0,hanna like bridge viewing gave away shift,hanna like bridge viewing gave away shift
2239,2239,2240,0,aimed b's ended a's b's #emotional #examresults…,aimed b's ended a's b's #emotional #examresults…
2240,2240,2241,0,feeling like cat hot tin roof right,feeling like cat hot tin roof right
2241,2241,2242,0,weekend wishing us #bfest authors #canadian #yalit luck!,weekend wishing us #bfest authors #canadian #yalit luck!
2242,2242,2243,0,debut album released tomorrow good that!!! #patentmcr #grassrootsmusic,debut album released tomorrow good that!!! #patentmcr #grassrootsmusic
2243,2243,2244,0,wait go holiday little rocket!😍 #bestie #rocket #weeks,wait go holiday little rocket!:smiling_face_with_heart-eyes: #bestie #rocket #weeks
2244,2244,2245,0,"truth anymore gorki every pa world drama axillary touched ""on fire"" h…","truth anymore gorki every pa world drama axillary touched ""on fire"" h…"
2245,2245,2246,0,great day parents! #sasquatchbrewing #mexicanfood #japanesegardens #polandhills,great day parents! #sasquatchbrewing #mexicanfood #japanesegardens #polandhills
2246,2246,2247,0,america needs tough gun control! face speeches leaders #doact #loveconquershate #prayforamerica,america needs tough gun control! face speeches leaders #doact #loveconquershate #prayforamerica
2247,2247,2248,0,beat #pop #rock track elements #dance music ideal #media projects #commercials #tv,beat #pop #rock track elements #dance music ideal #media projects #commercials #tv
2248,2248,2249,0,chatted new restaurant opens month!,chatted new restaurant opens month!
2249,2249,2250,0,happy father's day fathersday #fathers #day #makehappy #behappy #olaysocks,happy father's day fathersday #fathers #day #makehappy #behappy #olaysocks
2250,2250,2251,0,year old man made life mission hate year old kid calling chosen one #justakid,year old man made life mission hate year old kid calling chosen one #justakid
2251,2251,2252,0,feeling ? got couple hours straight going #rightnow fact daily -pm ),feeling ? got couple hours straight going #rightnow fact daily -pm )
2252,2252,2253,0,boards written aline ready tomorrow summer drinks amp; brand new menu,boards written aline ready tomorrow summer drinks amp; brand new menu
2253,2253,2254,0,-- rip christian remember first discovered channel appearing voice #rip young,-- rip christian remember first discovered channel appearing voice #rip young
2254,2254,2255,0,idea much #fathersday #father #day #insparation,idea much #fathersday #father #day #insparation
2255,2255,2256,1,one mild #americans rejected #bigotry amp;amp; #hatred fly flag half mast jan…,one mild #americans rejected #bigotry amp;amp; #hatred fly flag half mast jan…
2256,2256,2257,0,save $$ loins previously named twitter x broker #me #change #memes #love #education #university,save $$ loins previously named twitter x broker #me #change #memes #love #education #university
2257,2257,2258,0,thin-skinned bank press conferences scared press! #neverump #hillary,thin-skinned bank press conferences scared press! #neverump #hillary
2258,2258,2259,1,wish happy new year #homophobic #warmonger #worlddanger like,wish happy new year #homophobic #warmonger #worlddanger like
2259,2259,2260,0,happy father's day first equity funding fathersday #fathersday #firstequity #funding,happy father's day first equity funding fathersday #fathersday #firstequity #funding
2260,2260,2261,0,always 🍽🍢🍮🍢🍢🍧,always :fork_and_knife_with_plate::oden::custard::oden::oden::shaved_ice:
2261,2261,2262,0,parking one member staff okay? way car hit here! out!,parking one member staff okay? way car hit here! out!
2262,2262,2263,0,one #awesome #wwdc twitter stream languages people meeting huge global community!,one #awesome #wwdc twitter stream languages people meeting huge global community!
2263,2263,2264,0,go back #work #snapchat #holidayblues,go back #work #snapchat #holidayblues
2264,2264,2265,0,hell yeah !! #hellfest #festival #photographer #conces,hell yeah !! #hellfest #festival #photographer #conces
2265,2265,2266,0,detroit may stronger claim red wings' to revenue via course even or comment,detroit may stronger claim red wings' to revenue via course even or comment
2266,2266,2267,0,left ready bed stayed actual date #committed,left ready bed stayed actual date #committed
2267,2267,2268,0,yes 😁 #glastonbury monday steward week #oxfam #glastonbury,yes :beaming_face_with_smiling_eyes: #glastonbury monday steward week #oxfam #glastonbury
2268,2268,2269,0,old man followed store bitch stopping fully stop sign said calling state sheriff was,old man followed store bitch stopping fully stop sign said calling state sheriff was
2269,2269,2270,0,thankful cats #thankful #positive,thankful cats #thankful #positive
2270,2270,2271,0,deep thought !!! loops😉🙃 #hellyshah #hellytweets #sad #reellifers,deep thought !!! loops:winking_face::upside-down_face: #hellyshah #hellytweets #sad #reellifers
2271,2271,2272,0,saying #instadaily #instamood #positivity #goodvibes #epic #selflove #justsaying…,saying #instadaily #instamood #positivity #goodvibes #epic #selflove #justsaying…
2272,2272,2273,0,happy friday angels !! #deckedupbeauties #tgif #friday #goodmorning #flowers #yellow…,happy friday angels !! #deckedupbeauties #tgif #friday #goodmorning #flowers #yellow…
2273,2273,2274,0,laughing loud ll bc date people based phone 😂,laughing loud ll bc date people based phone :face_with_tears_of_joy:
2274,2274,2275,0,first video coming tomorrow 🙌🏻🙌🏻 mark date #tomorrow,first video coming tomorrow :raising_hands_light_skin_tone::raising_hands_light_skin_tone: mark date #tomorrow
2275,2275,2276,0,grooving fuuuunn night✨✨✨ #bangkok #lastnight 💛 #もうお互い違う場所に向かったけどw #thailand#night #friends,grooving fuuuunn night:sparkles::sparkles::sparkles: #bangkok #lastnight :yellow_heart: #もうお互い違う場所に向かったけどw #thailand#night #friends
2276,2276,2277,0,always pp lives talking twitter 😔,always pp lives talking twitter :pensive_face:
2277,2277,2278,0,pre-ordered final copy second album,pre-ordered final copy second album
2278,2278,2279,0,#promise #happy #reply #decide,#promise #happy #reply #decide
2279,2279,2280,0,📹 xskinnybeautyxo headache #broken #depressed #depressing #depression ness #love #selfharm,:video_camera: xskinnybeautyxo headache #broken #depressed #depressing #depression ness #love #selfharm
2280,2280,2281,0,#shamelessly season #orangeisthenewblack 󾆐 #oops got #trouble lagging in,#shamelessly season #orangeisthenewblack 󾆐 #oops got #trouble lagging in
2281,2281,2282,0,livelier getting married today #wedding previously named twitter x,livelier getting married today #wedding previously named twitter x
2282,2282,2283,0,well done,well done
2283,2283,2284,0,good night #friends #love #fun #smile #instagood #photooftheday #cute #picoftheday…,good night #friends #love #fun #smile #instagood #photooftheday #cute #picoftheday…
2284,2284,2285,0,one shikarifull shiver mood e u r looking gorgeous shikari songtell shaking looking brilliant👏🏻👏🏻,one shikarifull shiver mood e u r looking gorgeous shikari songtell shaking looking brilliant:clapping_hands_light_skin_tone::clapping_hands_light_skin_tone:
2285,2285,2286,0,favourite! #tsumtsum #everydaydrawing #illustration #yeg #creative #yegas #yega…,favourite! #tsumtsum #everydaydrawing #illustration #yeg #creative #yegas #yega…
2286,2286,2287,0,"""hear"" muslin emigrant registered democrat gun owner killed club full gay pp narrative interesting","""hear"" muslin emigrant registered democrat gun owner killed club full gay pp narrative interesting"
2287,2287,2288,0,sad feels #hate #unloved #pain,sad feels #hate #unloved #pain
2288,2288,2289,0,enjoy,enjoy
2289,2289,2290,0,#raw food diet benefits! - #altwaystoheal #healthy #healing #peace #joy #love !!,#raw food diet benefits! - #altwaystoheal #healthy #healing #peace #joy #love !!
2290,2290,2291,0,#nbaupdates #nbadraft #cleveland father's day #goldenstatewarriors please gift hospitalized children,#nbaupdates #nbadraft #cleveland father's day #goldenstatewarriors please gift hospitalized children
2291,2291,2292,0,cooking #$l 🔥,cooking #$l :fire:
2292,2292,2293,0,wish would've found months ago! going save much pets medication! 🐶💊,wish would've found months ago! going save much pets medication! :dog_face::pill:
